"Full_key","Key","Time","Survival","Time_hours","Time_std","Survival_corrected","Standardized_Survival","Host","Pathogen","Host_taxa","Host_other","Pathogen_taxa","Pathogen_other","Max_num_host","Data"
"R75QSQFF_7.csv","R75QSQFF",7,8.6,168,0.875,8.6,0.0695296523517382,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"R75QSQFF_7.csv","R75QSQFF",8,1.8,192,1,1.8,0,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"R75QSQFF_8.csv","R75QSQFF",0,99.6,0,0,99.6,1,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"R75QSQFF_8.csv","R75QSQFF",1,92.9,24,0.125,92.9,0.916976456009913,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"R75QSQFF_8.csv","R75QSQFF",3,81.1,72,0.375,81.1,0.770755885997522,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"R75QSQFF_8.csv","R75QSQFF",4,55.7,96,0.5,55.7,0.456009913258984,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"R75QSQFF_8.csv","R75QSQFF",5,34.3,120,0.625,34.3,0.190830235439901,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"R75QSQFF_8.csv","R75QSQFF",6,26.4,144,0.75,26.4,0.0929368029739777,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"R75QSQFF_8.csv","R75QSQFF",7,18.9,168,0.875,18.9,0,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"R75QSQFF_8.csv","R75QSQFF",8,19.6,192,1,19.6,0.00867410161090462,"“Weiße Leghorn” chicken eggs","Aspergillus fumigatus","Vertebrates","Avian","Eukaryotes","Fungi","20","probability"
"RLF5AW7V_1.csv","RLF5AW7V",0,99.5,0,0,99.5,1,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_1.csv","RLF5AW7V",26,83,26,0.268041237113402,83,0.834170854271357,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_1.csv","RLF5AW7V",50.3,56.2,50.3,0.518556701030928,56.2,0.564824120603015,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_1.csv","RLF5AW7V",72.8,32.6,72.8,0.750515463917526,32.6,0.327638190954774,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_1.csv","RLF5AW7V",97,0,97,1,0,0,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_2.csv","RLF5AW7V",0,100,0,0,100,1,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_2.csv","RLF5AW7V",13.8,100,13.8,0.138,100,1,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_2.csv","RLF5AW7V",40,100,40,0.4,100,1,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_2.csv","RLF5AW7V",48.3,85.9,48.3,0.483,85.9,0.842633928571429,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_2.csv","RLF5AW7V",62.1,42,62.1,0.621,42,0.352678571428571,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_2.csv","RLF5AW7V",67.9,24.5,67.9,0.679,24.5,0.157366071428571,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_2.csv","RLF5AW7V",85.4,14.8,85.4,0.854,14.8,0.0491071428571429,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_2.csv","RLF5AW7V",91.7,11.4,91.7,0.917,11.4,0.0111607142857143,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_2.csv","RLF5AW7V",100,10.4,100,1,10.4,0,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_3.csv","RLF5AW7V",0,100,0,0,100,1,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_3.csv","RLF5AW7V",24.7,76.7,24.7,0.252814738996929,76.7,0.767,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_3.csv","RLF5AW7V",51,56.3,51,0.522006141248721,56.3,0.563,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_3.csv","RLF5AW7V",75.4,23.3,75.4,0.771750255885363,23.3,0.233,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_3.csv","RLF5AW7V",97.7,0,97.7,1,0,0,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_4.csv","RLF5AW7V",0,100,0,0,100,1,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_4.csv","RLF5AW7V",22,90,22,0.22,90,0.899799599198397,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_4.csv","RLF5AW7V",50.3,60.3,50.3,0.503,60.3,0.602204408817635,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_4.csv","RLF5AW7V",70,30.4,70,0.7,30.4,0.302605210420842,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_4.csv","RLF5AW7V",98.6,10.3,98.6,0.986,10.3,0.101202404809619,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_4.csv","RLF5AW7V",100,0.2,100,1,0.2,0,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_5.csv","RLF5AW7V",0.8,100,0.8,0.008,100,1,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_5.csv","RLF5AW7V",24.3,84.5,24.3,0.243,84.5,0.845,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_5.csv","RLF5AW7V",46.8,56.1,46.8,0.468,56.1,0.561,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_5.csv","RLF5AW7V",73.8,25.7,73.8,0.738,25.7,0.257,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_5.csv","RLF5AW7V",82.3,9.8,82.3,0.823,9.8,0.098,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_5.csv","RLF5AW7V",100,0,100,1,0,0,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_6.csv","RLF5AW7V",0.8,100,0.8,0.008,100,1,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_6.csv","RLF5AW7V",24.8,95.4,24.8,0.248,95.4,0.953582240161453,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_6.csv","RLF5AW7V",47.7,61.9,47.7,0.477,61.9,0.615539858728557,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_6.csv","RLF5AW7V",74.3,26.1,74.3,0.743,26.1,0.254288597376388,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_6.csv","RLF5AW7V",83.3,10.2,83.3,0.833,10.2,0.0938446014127144,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_6.csv","RLF5AW7V",100,4.2,100,1,4.2,0.0332996972754793,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RLF5AW7V_6.csv","RLF5AW7V",100,0.9,100,1,0.9,0,"C. elegans","Staphylococcus aureus ","Invertebrates","Nematodes","Bacteria","Gram-positive bacteria","20","raw"
"RYTIMRAA.csv","RYTIMRAA",0.5,100,12,0.0458715596330275,100,1,"Six-to eight-week old female and male C57BL/6 mice","Toxoplasma gondii","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","probability"
"RYTIMRAA.csv","RYTIMRAA",7.1,90.6,170.4,0.651376146788991,90.6,0.905905905905906,"Six-to eight-week old female and male C57BL/6 mice","Toxoplasma gondii","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","probability"
"RYTIMRAA.csv","RYTIMRAA",8,69.8,192,0.73394495412844,69.8,0.697697697697698,"Six-to eight-week old female and male C57BL/6 mice","Toxoplasma gondii","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","probability"
"RYTIMRAA.csv","RYTIMRAA",8.9,39.8,213.6,0.81651376146789,39.8,0.397397397397397,"Six-to eight-week old female and male C57BL/6 mice","Toxoplasma gondii","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","probability"
"RYTIMRAA.csv","RYTIMRAA",9.9,19.8,237.6,0.908256880733945,19.8,0.197197197197197,"Six-to eight-week old female and male C57BL/6 mice","Toxoplasma gondii","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","probability"
"RYTIMRAA.csv","RYTIMRAA",10.9,0.1,261.6,1,0.1,0,"Six-to eight-week old female and male C57BL/6 mice","Toxoplasma gondii","Vertebrates","Mice","Eukaryotes","Protozoan parasite","10","probability"
"S7N2SUHC.csv","S7N2SUHC",0,100,0,0,100,1,"Red swamp crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","10","raw"
"S7N2SUHC.csv","S7N2SUHC",2,79.9,48,0.285714285714286,79.9,0.798192771084337,"Red swamp crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","10","raw"
"S7N2SUHC.csv","S7N2SUHC",3,70.1,72,0.428571428571429,70.1,0.699799196787149,"Red swamp crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","10","raw"
"S7N2SUHC.csv","S7N2SUHC",4,40.3,96,0.571428571428571,40.3,0.400602409638554,"Red swamp crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","10","raw"
"S7N2SUHC.csv","S7N2SUHC",5,20.4,120,0.714285714285714,20.4,0.200803212851406,"Red swamp crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","10","raw"
"S7N2SUHC.csv","S7N2SUHC",6,10.3,144,0.857142857142857,10.3,0.0993975903614458,"Red swamp crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","10","raw"
"S7N2SUHC.csv","S7N2SUHC",7,0.4,168,1,0.4,0,"Red swamp crayfish Procambarus clarkii","Anti-white spot syndrome virus (WSSV)","Vertebrates","Fish","Viruses","DNA virus","10","raw"
"SLELFBN3_1.csv","SLELFBN3",0,100,0,0,100,1,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",1,81.7,24,0.05,81.7,0.811728395061728,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",2,67.6,48,0.1,67.6,0.666666666666667,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",3,62,72,0.15,62,0.609053497942387,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",4,45.1,96,0.2,45.1,0.435185185185185,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",5,25.4,120,0.25,25.4,0.232510288065844,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",6,12.7,144,0.3,12.7,0.101851851851852,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",7,7,168,0.35,7,0.0432098765432099,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",8,5.6,192,0.4,5.6,0.0288065843621399,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",9,2.8,216,0.45,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",10,2.8,240,0.5,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",11,2.8,264,0.55,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",12,2.8,288,0.6,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",13,2.8,312,0.65,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",14,2.8,336,0.7,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",15,2.8,360,0.75,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",16,2.8,384,0.8,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",17,2.8,408,0.85,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",18,2.8,432,0.9,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",19,2.8,456,0.95,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_1.csv","SLELFBN3",20,2.8,480,1,2.8,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",0,100,0,0,100,1,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",1,98.9,24,0.05,98.9,0.989,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",2,96.6,48,0.1,96.6,0.966,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",3,96.6,72,0.15,96.6,0.966,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",4,95.4,96,0.2,95.4,0.954,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",5,95.4,120,0.25,95.4,0.954,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",6,92,144,0.3,92,0.92,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",7,79.3,168,0.35,79.3,0.793,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",8,67.8,192,0.4,67.8,0.678,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",9,56.3,216,0.45,56.3,0.563,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",10,44.8,240,0.5,44.8,0.448,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",11,37.9,264,0.55,37.9,0.379,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",12,16.1,288,0.6,16.1,0.161,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",13,5.7,312,0.65,5.7,0.057,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",14,2.3,336,0.7,2.3,0.023,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",15,2.3,360,0.75,2.3,0.023,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",16,0,384,0.8,0,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",17,0,408,0.85,0,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",18,0,432,0.9,0,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",19,0,456,0.95,0,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_10.csv","SLELFBN3",20,0,480,1,0,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",0,100,0,0,100,1,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",1,100,24,0.05,100,1,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",2,98.8,48,0.1,98.8,0.988,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",3,98.8,72,0.15,98.8,0.988,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",4,98.8,96,0.2,98.8,0.988,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",5,97.5,120,0.25,97.5,0.975,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",6,92.5,144,0.3,92.5,0.925,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",7,65,168,0.35,65,0.65,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",8,35,192,0.4,35,0.35,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",9,17.5,216,0.45,17.5,0.175,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",10,10,240,0.5,10,0.1,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",11,6.2,264,0.55,6.2,0.062,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",12,5,288,0.6,5,0.05,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",13,3.8,312,0.65,3.8,0.038,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",14,2.5,336,0.7,2.5,0.025,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",15,2.5,360,0.75,2.5,0.025,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",16,2.5,384,0.8,2.5,0.025,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",17,2.5,408,0.85,2.5,0.025,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",18,1.2,432,0.9,1.2,0.012,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",19,1.2,456,0.95,1.2,0.012,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_11.csv","SLELFBN3",20,0,480,1,0,0,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_12.csv","SLELFBN3",0,100,0,0,100,1,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_12.csv","SLELFBN3",1,96.9,24,0.05,96.9,0.962695547533093,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_12.csv","SLELFBN3",2,93.8,48,0.1,93.8,0.925391095066185,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_12.csv","SLELFBN3",3,93.8,72,0.15,93.8,0.925391095066185,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_12.csv","SLELFBN3",4,93.8,96,0.2,93.8,0.925391095066185,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
"SLELFBN3_12.csv","SLELFBN3",5,93.8,120,0.25,93.8,0.925391095066185,"27 species of Drosophilidae male","Drosophila C virus (DCV) strain B6A","Invertebrates","Drosophila sp.","Viruses","RNA virus","NA","raw"
